,Job_Title,Job_Location,Job_Posted_Time,Job_Link,Job_ID,Job_Meta,Company
1872,【WDAM】(未経験者可）Workplace Facilities Coordinator @ Global Software Company,"Tokyo, Japan",8,https://jll.wd1.myworkdayjobs.com/en-US/jllcareers/job/Tokyo-Japan/XMLNAME--WDAM---Workplace-Facilities-Coordinator---Global-Software-Company_REQ394181,<sha256 HASH object @ 0x1283f6290>,REQ394181,jll
1863,Data Center Technician,"Hazelwood, MO",8,https://jll.wd1.myworkdayjobs.com/en-US/jllcareers/job/Hazelwood-MO/Data-Center-Technician_REQ395700,<sha256 HASH object @ 0x1284cf890>,REQ395700,jll
503,Systems Support Specialist,"US - Portsmouth, NH",8,https://trimble.wd1.myworkdayjobs.com/en-US/TrimbleCareers/job/US---Portsmouth-NH/Systems-Support-Specialist_R45789-1,<sha256 HASH object @ 0x10f545ab0>,R45789,trimble
721,Cloud Backend Engineer - Omniverse,6 Locations,8,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Remote/Cloud-Backend-Engineer---Omniverse_JR1990904,<sha256 HASH object @ 0x10f518370>,JR1990904,nvidia
1281,Machine Learning Software Engineer,3 Locations,8,https://bah.wd1.myworkdayjobs.com/en-US/BAH_Jobs/job/Arlington-VA/Machine-Learning-Software-Engineer_R0209422,<sha256 HASH object @ 0x11001f550>,R0209422,bah
1668,"Account Executive, Data Cloud",11 Locations,8,https://salesforce.wd12.myworkdayjobs.com/en-US/External_Career_Site/job/New-York---New-York/Account-Executive--Data-Cloud_JR268499,<sha256 HASH object @ 0x10fe95050>,JR268499,salesforce
161,Software Engineer - C#,3 Locations,8,https://mastercard.wd1.myworkdayjobs.com/en-US/CorporateCareers/job/Gdansk-Poland-Aiia/Software-Engineer---C-_R-235006-1,<sha256 HASH object @ 0x1285e7ad0>,R-235006,mastercard
1864,HVAC Automation Specialist - Building Automation Systems (BAS) Focus,"Cambridge, MA",8,https://jll.wd1.myworkdayjobs.com/en-US/jllcareers/job/Cambridge-MA/HVAC-Automation-Specialist---Building-Automation-Systems--BAS--Focus_REQ394625,<sha256 HASH object @ 0x1284cfc10>,REQ394625,jll
1666,MTS Software Engineer,California - San Francisco,8,https://salesforce.wd12.myworkdayjobs.com/en-US/External_Career_Site/job/California---San-Francisco/MTS-Software-Engineer_JR271778-1,<sha256 HASH object @ 0x10f916370>,JR271778,salesforce
2390,"Software Engineer, Information Technology",EDB - SG SINGAPORE,8,https://sggovterp.wd102.myworkdayjobs.com/en-US/PublicServiceCareers/job/EDB---SG-SINGAPORE/Software-Engineer--Information-Technology_JR-10000034628,<sha256 HASH object @ 0x128596450>,JR-10000034628,sggovterp
758,Systems Software Engineer - NIM Factory Platforms,2 Locations,9,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Systems-Software-Engineer---NIM-Factory-Platforms_JR1988531,<sha256 HASH object @ 0x12822bbb0>,JR1988531,nvidia
4557,Software Engineer Specialist - MUMPS PSL Development,2 Locations,9,https://fis.wd5.myworkdayjobs.com/en-US/SearchJobs/job/IND-BNGL-2nd--3rd-Flr-Tower-3/Software-Engineer-Specialist_JR0283606,<sha256 HASH object @ 0x10f2a2d90>,JR0283606,fis
757,"Product Development Engineer, NPI - Datacenter",4 Locations,9,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Product-Development-Engineer--NPI---Datacenter_JR1981853,<sha256 HASH object @ 0x12822bb30>,JR1981853,nvidia
748,Software Engineer,3 Locations,9,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/Israel-Tel-Aviv/Software-Engineer_JR1990642-1,<sha256 HASH object @ 0x10fe6f410>,JR1990642,nvidia
2916,Insurance Enabling Technologies - Guidewire Integ Developer -Associate 2,2 Locations,9,https://pwc.wd3.myworkdayjobs.com/en-US/Global_Experienced_Careers/job/Hyderabad/Insurance-Enabling-Technologies---Guidewire-Integ-Developer--Associate-2_574840WD-2,<sha256 HASH object @ 0x1286f3f70>,574840WD,pwc
2917,Backend/Java Developer,Milan,9,https://pwc.wd3.myworkdayjobs.com/en-US/Global_Experienced_Careers/job/Milan/Backend-Java-Developer_519680WD,<sha256 HASH object @ 0x10f81e650>,519680WD,pwc
2919,Experienced Associate - Digital Tax (Data Scientist),Kuala Lumpur,9,https://pwc.wd3.myworkdayjobs.com/en-US/Global_Experienced_Careers/job/Kuala-Lumpur/Experienced-Associate---Digital-Tax--Data-Scientist-_581513WD,<sha256 HASH object @ 0x128099110>,581513WD,pwc
2920,IN-Associate_Data management_Independence_IFS_Mumbai,Mumbai Shivaji Park,9,https://pwc.wd3.myworkdayjobs.com/en-US/Global_Experienced_Careers/job/Mumbai-Shivaji-Park/IN-Associate-Data-management-Independence-IFS-Mumbai_580754WD-1,<sha256 HASH object @ 0x128099470>,580754WD,pwc
5710,"Software Engineer, Back End (Bank Tech)","Wilmington, DE",9,https://capitalone.wd12.myworkdayjobs.com/en-US/Capital_One/job/Wilmington-DE/Software-Engineer--Back-End--Bank-Tech-_R202206-1,<sha256 HASH object @ 0x1104160b0>,R202206,capitalone
4577,Business Systems Analyst Specialist,2 Locations,9,https://fis.wd5.myworkdayjobs.com/en-US/SearchJobs/job/IND-BNGL-2nd--3rd-Flr-Tower-3/Business-Systems-Analyst-Specialist_JR0283599,<sha256 HASH object @ 0x10f9cec70>,JR0283599,fis
4560,Systems Operations Analyst (Batch Ops: Monitoring/Scheduling/Reporting),PHL MAKA 8767 FLR42,9,https://fis.wd5.myworkdayjobs.com/en-US/SearchJobs/job/PHL-MAKA-8767-FLR42/Systems-Operations-Analyst--Batch-Ops--Monitoring-Scheduling-Reporting-_JR0284028,<sha256 HASH object @ 0x10f2a2a10>,JR0284028,fis
1114,Data Protection Counsel - Information Security (US Remote),"Illinois, US Offsite, More...",9,https://motorolasolutions.wd5.myworkdayjobs.com/en-US/Careers/job/Illinois-US-Offsite/Data-Protection-Counsel---Information-Security--US-Remote-_R51387,<sha256 HASH object @ 0x10f57b3b0>,"R51387Illinois, US Offsite (IL999)",motorolasolutions
200,Front End Developer Dynamic Yield,"Riga, Latvia (Dynamic Yield)",9,https://mastercard.wd1.myworkdayjobs.com/en-US/CorporateCareers/job/Riga-Latvia-Dynamic-Yield/Front-End-Developer-Dynamic-Yield_R-225406,<sha256 HASH object @ 0x12858e030>,R-225406,mastercard
5018,Data Analyst – Global Cyber,London,9,https://hyperiongrp.wd3.myworkdayjobs.com/en-US/broadbean_external/job/London/Data-Analyst---Global-Cyber_R0009969-2,<sha256 HASH object @ 0x1102423b0>,R0009969,hyperiongrp
4576,AS400 Developer,2 Locations,9,https://fis.wd5.myworkdayjobs.com/en-US/SearchJobs/job/IND-BNGL-2nd--3rd-Flr-Tower-3/AS400-Developer_JR0284519,<sha256 HASH object @ 0x10f32fe10>,JR0284519,fis
1275,Information Systems Security Engineer,4 Locations,9,https://bah.wd1.myworkdayjobs.com/en-US/BAH_Jobs/job/Fort-Belvoir-VA/Information-Systems-Security-Engineer_R0204168,<sha256 HASH object @ 0x10feb3110>,R0204168,bah
1274,"Information Systems Security Officer, Mid","San Antonio, TX",9,https://bah.wd1.myworkdayjobs.com/en-US/BAH_Jobs/job/San-Antonio-TX/Information-Systems-Security-Officer--Mid_R0209698,<sha256 HASH object @ 0x10feb3370>,R0209698,bah
1273,Software Test Engineer,"Dayton, OH",9,https://bah.wd1.myworkdayjobs.com/en-US/BAH_Jobs/job/Dayton-OH/Software-Test-Engineer_R0209700,<sha256 HASH object @ 0x1285fa7d0>,R0209700,bah
2520,Software Developer,2 Locations,9,https://autodesk.wd1.myworkdayjobs.com/en-US/Ext/job/Toronto-ON-CAN/Software-Engineer_24WD80693-1,<sha256 HASH object @ 0x128380fd0>,24WD80693,autodesk
5083,Mechatronics Systems Design Engineer,"Milpitas, CA",9,https://kla.wd1.myworkdayjobs.com/en-US/Search/job/Milpitas-CA/Mechatronics-Systems-Design-Engineer_2426533,<sha256 HASH object @ 0x1285ace10>,2426533,kla
408,Mfg Automation Service Desk Site Reliability Engineer (SRE),"Malaysia, Kulim",9,https://intel.wd1.myworkdayjobs.com/en-US/External/job/Malaysia-Kulim/Mfg-Automation-Service-Desk-Site-Reliability-Engineer--SRE-_JR0268081,<sha256 HASH object @ 0x10f917d90>,JR0268081,intel
1496,C++ Software Engineer,Bucharest,9,https://adobe.wd5.myworkdayjobs.com/en-US/external_experienced/job/Bucharest/C---Software-Engineer_R151091,<sha256 HASH object @ 0x10f8ffdb0>,R151091,adobe
5264,Aerospace Technician I - Thermal Protection Systems (Weekend Day Shift),"Space Coast, FL",9,https://blueorigin.wd5.myworkdayjobs.com/en-US/BlueOrigin/job/Space-Coast-FL/Aerospace-Technician-I---Thermal-Protection-Systems--Weekend-Day-Shift-_R47643,<sha256 HASH object @ 0x1103229f0>,R47643,blueorigin
5114,"IT Software Engineer II - C# .NET, Visual Studio, and Angular",Remote,9,https://nelnet.wd1.myworkdayjobs.com/en-US/MyNelnet/job/Remote/IT-Software-Engineer-II---C--NET--Visual-Studio--and-Angular_R20245,<sha256 HASH object @ 0x10f628050>,R20245,nelnet
5091,Site Reliability Engineer - Linux,"Ann Arbor, MI",9,https://kla.wd1.myworkdayjobs.com/en-US/Search/job/Ann-Arbor-MI/Network-Linux-Engineer--E-_2424245,<sha256 HASH object @ 0x1102c5ef0>,2424245,kla
3923,Retail sales leader Front End,Store1199 Yorktown NY,9,https://dickssportinggoods.wd1.myworkdayjobs.com/en-US/DSG/job/Store1199-Yorktown-NY/Retail-sales-leader-Front-End_202418200,<sha256 HASH object @ 0x11001fcb0>,202418200,dickssportinggoods
5092,Systems Administrator (E),"Milpitas, CA",9,https://kla.wd1.myworkdayjobs.com/en-US/Search/job/Milpitas-CA/Systems-Administrator--E-_2425054,<sha256 HASH object @ 0x1102c5d90>,2425054,kla
1876,Critical Facilities Data Center Engineer,"Sterling, VA",9,https://jll.wd1.myworkdayjobs.com/en-US/jllcareers/job/Sterling-VA/Critical-Facilities-Data-Center-Engineer_REQ395391-1,<sha256 HASH object @ 0x128268890>,REQ395391,jll
2934,SAP Integration Developer,2 Locations,10,https://pwc.wd3.myworkdayjobs.com/en-US/Global_Experienced_Careers/job/Athens/SAP-Integration-Developer_546479WD,<sha256 HASH object @ 0x10f3fb130>,546479WD,pwc
4368,Data Scientist,2 Locations,10,https://relx.wd3.myworkdayjobs.com/en-US/LexisNexisLegal/job/Farringdon/Data-Scientist_R84017-1,<sha256 HASH object @ 0x128380b70>,R84017,relx
785,Embedded Systems Engineer,"US, CA, Santa Clara",10,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Embedded-Systems-Engineer_JR1991088,<sha256 HASH object @ 0x10f9165b0>,JR1991088,nvidia
795,"AI Computing Software Development Engineer, TensorRT",2 Locations,10,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/Taiwan-Taipei/AI-Computing-Software-Development-Engineer--TensorRT_JR1990780,<sha256 HASH object @ 0x1101a69f0>,JR1990780,nvidia
796,Software Verification Engineer,"Israel, Yokneam",10,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/Israel-Yokneam/Software-Verification-Engineer_JR1990868-1,<sha256 HASH object @ 0x1101a6a30>,JR1990868,nvidia
5069,Software Engineer (E),"Milpitas, CA",10,https://kla.wd1.myworkdayjobs.com/en-US/Search/job/Milpitas-CA/Software-Engineer--E-_2320005,<sha256 HASH object @ 0x12857bb50>,2320005,kla
5068,Software Engineer (E),"Ann Arbor, MI",10,https://kla.wd1.myworkdayjobs.com/en-US/Search/job/Ann-Arbor-MI/Software-Engineer--E-_2320004,<sha256 HASH object @ 0x12857b370>,2320004,kla
5067,Software Engineer (E),"Ann Arbor, MI",10,https://kla.wd1.myworkdayjobs.com/en-US/Search/job/Ann-Arbor-MI/Software-Engineer--E-_2320006,<sha256 HASH object @ 0x12857bc70>,2320006,kla
5066,Software Engineer (E),"Milpitas, CA",10,https://kla.wd1.myworkdayjobs.com/en-US/Search/job/Milpitas-CA/Software-Engineer--E-_2320008,<sha256 HASH object @ 0x12857beb0>,2320008,kla
5065,Software Engineer (E),"Milpitas, CA",10,https://kla.wd1.myworkdayjobs.com/en-US/Search/job/Milpitas-CA/Software-Engineer--E-_2320009,<sha256 HASH object @ 0x12857b350>,2320009,kla
5064,Software Engineer (E),"Ann Arbor, MI",10,https://kla.wd1.myworkdayjobs.com/en-US/Search/job/Ann-Arbor-MI/Software-Engineer--E-_2320007,<sha256 HASH object @ 0x10fea09d0>,2320007,kla
5057,Software Engineer (E),"Milpitas, CA",10,https://kla.wd1.myworkdayjobs.com/en-US/Search/job/Milpitas-CA/Software-Engineer--E-_2320149,<sha256 HASH object @ 0x10fea0970>,2320149,kla
5055,Software Engineer (E),"Ann Arbor, MI",10,https://kla.wd1.myworkdayjobs.com/en-US/Search/job/Ann-Arbor-MI/Software-Engineer--E-_2320148,<sha256 HASH object @ 0x128334170>,2320148,kla
5135,ServiceNow Developer with Secret or DHS (Remote),"Reston, VA",10,https://icf.wd5.myworkdayjobs.com/en-US/ICFExternal_Career_Site/job/Reston-VA/ServiceNow-Developer-with-Secret-or-DHS--Remote-_R2404359,<sha256 HASH object @ 0x10f3dee90>,R2404359,icf
5139,Information Systems Security Officer (ISSO) - Cleared,"Aberdeen, MD",10,https://icf.wd5.myworkdayjobs.com/en-US/ICFExternal_Career_Site/job/Aberdeen-MD/Information-Systems-Security-Officer--ISSO----Cleared_R2404354,<sha256 HASH object @ 0x10f3a2db0>,R2404354,icf
4369,Software Engineer III,Johannesburg,10,https://relx.wd3.myworkdayjobs.com/en-US/LexisNexisLegal/job/Johannesburg/Software-Engineer-III_R85215,<sha256 HASH object @ 0x1283809f0>,R85215,relx
4682,Data Analyst,Moscow,10,https://pg.wd5.myworkdayjobs.com/en-US/1000/job/Moscow/Data-Analyst_R000118932,<sha256 HASH object @ 0x1280ceef0>,R000118932,pg
4676,Software Engineer (HRIS),MANILA NET PARK OFFICE,10,https://pg.wd5.myworkdayjobs.com/en-US/1000/job/MANILA-NET-PARK-OFFICE/Software-Engineer--HRIS-_R000118728,<sha256 HASH object @ 0x128849cf0>,R000118728,pg
1499,Software Engineer (backend),Bucharest,10,https://adobe.wd5.myworkdayjobs.com/en-US/external_experienced/job/Bucharest/Fullstack-Engineer---Adobe-Pass_R151030,<sha256 HASH object @ 0x10f2b2cb0>,R151030,adobe
5020,Software Developer,Remote - California,10,https://hyperiongrp.wd3.myworkdayjobs.com/en-US/broadbean_external/job/Remote---California/Software-Developer_R0010255,<sha256 HASH object @ 0x1102422b0>,R0010255,hyperiongrp
800,Physical Design Backend Engineer,"Israel, Yokneam",11,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/Israel-Yokneam/Physical-Design-Backend-Engineer_JR1984353,<sha256 HASH object @ 0x1101a6b30>,JR1984353,nvidia
2944,"ETIC, Integration Developer, Associate",Cairo - ETIC,11,https://pwc.wd3.myworkdayjobs.com/en-US/Global_Experienced_Careers/job/Cairo---ETIC/ETIC--Integration-Developer--Associate_581449WD,<sha256 HASH object @ 0x12875c150>,581449WD,pwc
2945,Data Analyst,Budapest,12,https://pwc.wd3.myworkdayjobs.com/en-US/Global_Experienced_Careers/job/Budapest/Data-Analyst_571840WD,<sha256 HASH object @ 0x12843e990>,571840WD,pwc
2466,Software Engineer,"Tel Aviv, Israel",12,https://genesys.wd1.myworkdayjobs.com/en-US/Genesys/job/Tel-Aviv-Israel/Software-Engineer_JR105463,<sha256 HASH object @ 0x10fd39650>,JR105463,genesys
2959,Consultant expérimenté en IA et Data Science | CDI | H/F,Toulouse,13,https://pwc.wd3.myworkdayjobs.com/en-US/Global_Experienced_Careers/job/Toulouse/Consultant-expriment-en-IA-et-Data-Science---CDI---H-F_577811WD,<sha256 HASH object @ 0x11027e170>,577811WD,pwc
5196,PostgreSQL Database Engineer,2 Locations,13,https://ghr.wd1.myworkdayjobs.com/en-US/Lateral-US/job/Pennington/PostgreSQL-Database-Engineer_24045201,<sha256 HASH object @ 0x12806db90>,24045201,ghr
2960,Consultant expérimenté Data Strategy & Governance | CDI | H/F,Toulouse,13,https://pwc.wd3.myworkdayjobs.com/en-US/Global_Experienced_Careers/job/Toulouse/Consultant-expriment-Data-Strategy---Governance---CDI---H-F_577818WD,<sha256 HASH object @ 0x11027e1d0>,577818WD,pwc
4690,Data Analyst (Analytics & Insights),Bucharest,13,https://pg.wd5.myworkdayjobs.com/en-US/1000/job/Bucharest/Data-Analyst--Analytics---Insights-_R000114637,<sha256 HASH object @ 0x1102c5310>,R000114637,pg
2953,Consultant expérimenté Data analyst | CDI | F/H,2 Locations,13,https://pwc.wd3.myworkdayjobs.com/en-US/Global_Experienced_Careers/job/Neuilly-sur-Seine/Consultant-expriment-Data-analyst---CDI---F-H_391685WD,<sha256 HASH object @ 0x110181d10>,391685WD,pwc
2952,Consultant expérimenté Master Data Management | CDI | H/F,Neuilly-sur-Seine,13,https://pwc.wd3.myworkdayjobs.com/en-US/Global_Experienced_Careers/job/Neuilly-sur-Seine/Consultant-expriment-Master-Data-Management---CDI---H-F_506821WD,<sha256 HASH object @ 0x110181cf0>,506821WD,pwc
2957,Consultant expérimenté Data Product Owner | CDI | F/H,2 Locations,13,https://pwc.wd3.myworkdayjobs.com/en-US/Global_Experienced_Careers/job/Neuilly-sur-Seine/Consultant-expriment-Data-Product-Owner---CDI---F-H_392285WD,<sha256 HASH object @ 0x11027e110>,392285WD,pwc
1301,Front-End Software Engineer,"Washington, DC",13,https://bah.wd1.myworkdayjobs.com/en-US/BAH_Jobs/job/Washington-DC/Front-End-Software-Engineer_R0209245,<sha256 HASH object @ 0x1287edcf0>,R0209245,bah
2956,Consultant expérimenté Data Strategy & Governance | CDI | H/F,Neuilly-sur-Seine,13,https://pwc.wd3.myworkdayjobs.com/en-US/Global_Experienced_Careers/job/Neuilly-sur-Seine/Consultant-expriment-Data-Strategy---Governance---CDI---H-F_506819WD,<sha256 HASH object @ 0x11027e0b0>,506819WD,pwc
1302,Backend Software Engineer,"Washington, DC",13,https://bah.wd1.myworkdayjobs.com/en-US/BAH_Jobs/job/Washington-DC/Backend-Software-Engineer_R0209244,<sha256 HASH object @ 0x10f725ab0>,R0209244,bah
5284,Avionics Software Project Engineer III,2 Locations,13,https://blueorigin.wd5.myworkdayjobs.com/en-US/BlueOrigin/job/Seattle-WA/Avionics-Software-Project-Engineer-III_R46500-1,<sha256 HASH object @ 0x1101093d0>,R46500,blueorigin
5285,Infrastructure DevOps Software Engineer III,2 Locations,13,https://blueorigin.wd5.myworkdayjobs.com/en-US/BlueOrigin/job/Seattle-WA/Infrastructure-DevOps-Software-Engineer-III_R48146,<sha256 HASH object @ 0x110109a30>,R48146,blueorigin
1510,Software Development Engineer - Adobe Analytics for Media,Bucharest,13,https://adobe.wd5.myworkdayjobs.com/en-US/external_experienced/job/Bucharest/Software-Development-Engineer---Adobe-Analytics-for-Media_R151175,<sha256 HASH object @ 0x12853d990>,R151175,adobe
1298,Data Processing Technician,"Aurora, CO",13,https://bah.wd1.myworkdayjobs.com/en-US/BAH_Jobs/job/Aurora-CO/Data-Processing-Technician--Junior_R0201269,<sha256 HASH object @ 0x1287edfb0>,R0201269,bah
1509,Java Software Engineer,Yerevan,13,https://adobe.wd5.myworkdayjobs.com/en-US/external_experienced/job/Yerevan/Java-Software-Engineer_R150024,<sha256 HASH object @ 0x12853db50>,R150024,adobe
423,"Hardware Development Engineer, Development and Testing of Geodetic Surveying Systems",Germany - Jena,13,https://trimble.wd1.myworkdayjobs.com/en-US/TrimbleCareers/job/Germany---Jena/Hardware-Development-Engineer--Development-and-Testing-of-Geodetic-Surveying-Systems_R45201,<sha256 HASH object @ 0x10f771d10>,R45201,trimble
4459,Database Administrator-Onsite,"Overland Park, KS",13,https://ntst.wd1.myworkdayjobs.com/en-US/Careers/job/Overland-Park-KS/Senior-Database-Administrator-Cache_R012712,<sha256 HASH object @ 0x10fea0e70>,R012712,ntst
1677,Account Executive - Data Cloud,New Zealand - Auckland,13,https://salesforce.wd12.myworkdayjobs.com/en-US/External_Career_Site/job/New-Zealand---Auckland/Data-Cloud-Account-Executive_JR266531,<sha256 HASH object @ 0x10fab6b30>,JR266531,salesforce
3702,Software Development Engineer in Test(SDET - Automation),"San Diego, California",13,https://stryker.wd1.myworkdayjobs.com/en-US/StrykerCareers/job/San-Diego-California/Software-Development-Engineer-in-Test-SDET---Automation-_R529806,<sha256 HASH object @ 0x11022e9b0>,R529806,stryker
3666,Quality Document Systems Management Specialist,USA AZ - Tempe Headquarters,13,https://bdx.wd1.myworkdayjobs.com/en-US/EXTERNAL_CAREER_SITE_USA/job/USA-AZ---Tempe-Headquarters/Quality-Document-Systems-Management-Specialist_R-502359-1,<sha256 HASH object @ 0x10f5bc450>,R-502359,bdx
3602,Network Software Engineer - Driver Firmware,4 Locations,13,https://hpe.wd5.myworkdayjobs.com/en-US/Jobsathpe/job/Bristol-Avon-United-Kingdom/Network-Software-Engineer---Driver-Firmware_1181549-2,<sha256 HASH object @ 0x10f748250>,1181549,hpe
1672,"Security Data Analytics Engineer, PMTS",7 Locations,13,https://salesforce.wd12.myworkdayjobs.com/en-US/External_Career_Site/job/California---Remote/Software-Engineering-PMTS_JR262585,<sha256 HASH object @ 0x1281d5270>,JR262585,salesforce
2187,"Software Engineer III, SDET - Detections Platform (Remote, GBR)",United Kingdom - Remote,13,https://crowdstrike.wd5.myworkdayjobs.com/en-US/crowdstrikecareers/job/United-Kingdom---Remote/Software-Engineer-III--SDET---Detections-Platform--Remote--GBR-_R20927,<sha256 HASH object @ 0x110098810>,R20927,crowdstrike
824,Developer Technology Engineer – AI,2 Locations,13,https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/China-Beijing/Developer-Technology-Engineer---AI_JR1989312,<sha256 HASH object @ 0x10fe99fd0>,JR1989312,nvidia
